id,collection_id,book_id,number,title,intro,ending,title_ar,intro_en,ending_en
10.0,1,3.0,10.0,"It is essential to know a thing first before saying or acting upon it.","لِقَوْلِ اللَّهِ تَعَالَى: {فَاعْلَمْ أَنَّهُ لاَ إِلَهَ إِلاَّ اللَّهُ} فَبَدَأَ بِالْعِلْمِ، وَأَنَّ الْعُلَمَاءَ هُمْ وَرَثَةُ الأَنْبِيَاءِ- وَرَّثُوا الْعِلْمَ- مَنْ أَخَذَهُ أَخَذَ بِحَظٍّ وَافِرٍ، وَمَنْ سَلَكَ طَرِيقًا يَطْلُبُ بِهِ عِلْمًا سَهَّلَ اللَّهُ لَهُ طَرِيقًا إِلَى الْجَنَّةِ. وَقَالَ جَلَّ ذِكْرُهُ: {إِنَّمَا يَخْشَى اللَّهَ مِنْ عِبَادِهِ الْعُلَمَاءُ} وَقَالَ: {وَمَا يَعْقِلُهَا إِلاَّ الْعَالِمُونَ}، {وَقَالُوا لَوْ كُنَّا نَسْمَعُ أَوْ نَعْقِلُ مَا كُنَّا فِي أَصْحَابِ السَّعِيرِ}. وَقَالَ: {هَلْ يَسْتَوِي الَّذِينَ يَعْلَمُونَ وَالَّذِينَ لاَ يَعْلَمُونَ}. وَقَالَ النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ: «مَنْ يُرِدِ اللَّهُ بِهِ خَيْرًا يُفَقِّهْهُ فِي الدِّينِ، وَإِنَّمَا الْعِلْمُ بِالتَّعَلُّمِ». وَقَالَ أَبُو ذَرٍّ لَوْ وَضَعْتُمُ الصَّمْصَامَةَ عَلَى هَذِهِ وَأَشَارَ إِلَى قَفَاهُ- ثُمَّ ظَنَنْتُ أَنِّي أُنْفِذُ كَلِمَةً سَمِعْتُهَا مِنَ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ قَبْلَ أَنْ تُجِيزُوا عَلَيَّ لأَنْفَذْتُهَا. وَقَالَ ابْنُ عَبَّاسٍ: {كُونُوا رَبَّانِيِّينَ} حُكَمَاءَ فُقَهَاءَ. وَيُقَالُ الرَّبَّانِيُّ الَّذِي يُرَبِّي النَّاسَ بِصِغَارِ الْعِلْمِ قَبْلَ كِبَارِهِ.","","بَابُ الْعِلْمُ قَبْلَ الْقَوْلِ وَالْعَمَلِ","",""
11.0,1,3.0,11.0,"The Prophet (ﷺ) used to take care of the people in preaching by selecting a suitable time so that they might not run away (never made them averse or bored them with religious talk and knowledge all the time)","","","باب مَا كَانَ النَّبِيُّ صلى الله عليه وسلم يَتَخَوَّلُهُمْ بِالْمَوْعِظَةِ وَالْعِلْمِ كَىْ لاَ يَنْفِرُوا","",""
12.0,1,3.0,12.0,"Whoever fixed a special day for giving (a religious talk) to the students","","","باب مَنْ جَعَلَ لأَهْلِ الْعِلْمِ أَيَّامًا مَعْلُومَةً","",""
13.0,1,3.0,13.0,"If Allah Jalla Jalalahu wants to do good to a person, He makes him comprehend (the religion). [The understanding of the Qur'an and As-Sunna (legal ways) of the Prophet (Muhammad (ﷺ))]","","","باب مَنْ يُرِدِ اللَّهُ بِهِ خَيْرًا يُفَقِّهْهُ فِي الدِّينِ","",""
14.0,1,3.0,14.0,"(The superiority of) comprehending knowledge","","","باب الْفَهْمِ فِي الْعِلْمِ","",""
15.0,1,3.0,15.0,"Wish to be like the one who has knowledge and Al-Hikmah [wisdom i.e., the knowledge of the Qur'an and the Sunna (legal ways) of the Prophet (ﷺ)]","وَقَالَ عُمَرُ تَفَقَّهُوا قَبْلَ أَنْ تُسَوَّدُوا. قَالَ أَبُو عَبْدِ اللَّهِ : وَبَعْدَ أَنْ تُسَوَّدُوا وَقَدْ تَعَلَّمَ أَصْحَابُ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ فِي كِبَرِ سِنِّهِمْ","","باب الاِغْتِبَاطِ فِي الْعِلْمِ وَالْحِكْمَةِ","",""
16.0,1,3.0,16.0,"What has been said about the journey of Prophet (ﷺ) Musa ('alaihi as-salam) (when he went) in the sea to meet Al-Khidr","وَقَوْلِهِ تَعَالَى: {هَلْ أَتَّبِعُكَ عَلَى أَنْ تُعَلِّمَنِي مِمَّا عُلِّمْتَ رُشْدًا}.","","باب مَا ذُكِرَ فِي ذَهَابِ مُوسَى صلى الله عليه وسلم فِي الْبَحْرِ إِلَى الْخَضِرِ","",""
17.0,1,3.0,17.0,"The statement of the Prophet (ﷺ): ""O Allah! Bestow on him (Ibn Abbas) the knowledge of the Book (the Qur'an)","","","باب قَوْلِ النَّبِيِّ صلى الله عليه وسلم ‏""‏ اللَّهُمَّ عَلِّمْهُ الْكِتَابَ ‏""‏","",""
18.0,1,3.0,18.0,"At what age may a youth be listened to (i.e. quotation of the Hadith from a boy be acceptable)","","","باب مَتَى يَصِحُّ سَمَاعُ الصَّغِيرِ","",""
19.0,1,3.0,19.0,"To go out in search of knowledge","وَرَحَلَ جَابِرُ بْنُ عَبْدِ اللَّهِ مَسِيرَةَ شَهْرٍ إِلَى عَبْدِ اللَّهِ بْنِ أُنَيْسٍ فِي حَدِيثٍ وَاحِدٍ.","","باب الْخُرُوجِ فِي طَلَبِ الْعِلْمِ","",""
20.0,1,3.0,20.0,"The superiority of a person who learns (Islam, becomes a religious scholar) and then teaches it to others","","","باب فَضْلِ مَنْ عَلِمَ وَعَلَّمَ","",""
21.0,1,3.0,21.0,"(What is said regarding) the disappearance of the (religious) knowledge and the appearance of (religious) ignorance","وَقَالَ رَبِيعَةُ لاَ يَنْبَغِي لأَحَدٍ عِنْدَهُ شَيْءٌ مِنَ الْعِلْمِ أَنْ يُضَيِّعَ نَفْسَهُ.","","باب رَفْعِ الْعِلْمِ وَظُهُورِ الْجَهْلِ","",""
22.0,1,3.0,22.0,"The superiority of (religious) knowledge","","","باب فَضْلِ الْعِلْمِ","",""
23.0,1,3.0,23.0,"To give a religious verdict while riding an animal or standing on anything else","","","باب الْفُتْيَا وَهُوَ وَاقِفٌ عَلَى الدَّابَّةِ وَغَيْرِهَا","",""
24.0,1,3.0,24.0,"Whoever gave a religious verdict by beckoning or by nodding","","","باب مَنْ أَجَابَ الْفُتْيَا بِإِشَارَةِ الْيَدِ وَالرَّأْسِ","",""
25.0,1,3.0,25.0,"The Prophet (ﷺ) urged the people (mission) of 'Abdul Qais to memorize the faith and the (religious) knowledge (as he explained to them) and to inform (convey) to their people whom they left behind (at home)","وَقَالَ مَالِكُ بْنُ الْحُوَيْرِثِ قَالَ لَنَا النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ: «ارْجِعُوا إِلَى أَهْلِيكُمْ، فَعَلِّمُوهُمْ».","","بَابُ تَحْرِيضِ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ وَفْدَ عَبْدِ الْقَيْسِ عَلَى أَنْ يَحْفَظُوا الإِيمَانَ وَالْعِلْمَ وَيُخْبِرُوا مَنْ وَرَاءَهُمْ","",""
26.0,1,3.0,26.0,"To travel seeking an answer to a problematic matter, and to teach it to one's family","","","باب الرِّحْلَةِ فِي الْمَسْأَلَةِ النَّازِلَةِ وَتَعْلِيمِ أَهْلِهِ","",""
27.0,1,3.0,27.0,"To fix the duties in rotation for learning (religious) knowledge","","","باب التَّنَاوُبِ فِي الْعِلْمِ","",""
28.0,1,3.0,28.0,"To be furious while preaching or teaching if one sees what one hates","","","باب الْغَضَبِ فِي الْمَوْعِظَةِ وَالتَّعْلِيمِ إِذَا رَأَى مَا يَكْرَهُ","",""
29.0,1,3.0,29.0,"Whoever knelt down before the Imam or a (religious) preacher","","","باب مَنْ بَرَكَ عَلَى رُكْبَتَيْهِ عِنْدَ الإِمَامِ أَوِ الْمُحَدِّثِ","",""
30.0,1,3.0,30.0,"Repeating ones talk thrice in order to make others understand","فَقَالَ: «أَلاَ وَقَوْلُ الزُّورِ». فَمَا زَالَ يُكَرِّرُهَا. وَقَالَ ابْنُ عُمَرَ قَالَ النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ: «هَلْ بَلَّغْتُ». ثَلاَثًا.","","باب مَنْ أَعَادَ الْحَدِيثَ ثَلاَثًا لِيُفْهَمَ عَنْهُ","",""
31.0,1,3.0,31.0,"A man teaching (religion to) his woman-slave and his family","","","باب تَعْلِيمِ الرَّجُلِ أَمَتَهُ وَأَهْلَهُ","",""
32.0,1,3.0,32.0,"The preaching (and teaching) of the (religious) knowledge to women by the Imam (Chief)","","","باب عِظَةِ الإِمَامِ النِّسَاءَ وَتَعْلِيمِهِنَّ","",""
33.0,1,3.0,33.0,"Eagerness to (learn) the Hadith","","","باب الْحِرْصِ عَلَى الْحَدِيثِ","",""
34.0,1,3.0,34.0,"How the (religious) knowledge will be taken away","وَكَتَبَ عُمَرُ بْنُ عَبْدِ الْعَزِيزِ إِلَى أَبِي بَكْرِ بْنِ حَزْمٍ انْظُرْ مَا كَانَ مِنْ حَدِيثِ رَسُولِ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ فَاكْتُبْهُ، فَإِنِّي خِفْتُ دُرُوسَ الْعِلْمِ وَذَهَابَ الْعُلَمَاءِ، وَلاَ تَقْبَلْ إِلاَّ حَدِيثَ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ، وَلْتُفْشُوا الْعِلْمَ، وَلْتَجْلِسُوا حَتَّى يُعَلَّمَ مَنْ لاَ يَعْلَمُ، فَإِنَّ الْعِلْمَ لاَ يَهْلِكُ حَتَّى يَكُونَ سِرًّا. حَدَّثَنَا الْعَلاَءُ بْنُ عَبْدِ الْجَبَّارِ قَالَ: حَدَّثَنَا عَبْدُ الْعَزِيزِ بْنُ مُسْلِمٍ عَنْ عَبْدِ اللَّهِ بْنِ دِينَارٍ بِذَلِكَ، يَعْنِي حَدِيثَ عُمَرَ بْنِ عَبْدِ الْعَزِيزِ إِلَى قَوْلِهِ ذَهَابَ الْعُلَمَاءِ.","","باب كَيْفَ يُقْبَضُ الْعِلْمُ","And 'Umar bin 'Abdul 'Aziz wrote to Abu Bakr bin Hazm, ""Look for the knowledge of Hadith and get it written, as I am afraid that religious knowledge will vanish and the religious learned men will pass away (die). Do not accept anything save the Hadiths of the Prophet. Circulate knowledge and teach the ignorant, for knowledge does not vanish except when it is kept secretly (to oneself).""",""
35.0,1,3.0,35.0,"Should a day be fixed for women in order to teach them religion (apart from men)?","","","باب هَلْ يُجْعَلُ لِلنِّسَاءِ يَوْمٌ عَلَى حِدَةٍ فِي الْعِلْمِ","",""
36.0,1,3.0,36.0,"Whoever heard something (but did not understand it) and then asked again till he understood it completely","","","باب مَنْ سَمِعَ شَيْئًا، فَرَاجَعَ حَتَّى يَعْرِفَهُ","",""
37.0,1,3.0,37.0,"It is incumbent on those who are present [in a religious meeting (or conference)] to convey the knowledge to those who are absent","قَالَهُ ابْنُ عَبَّاسٍ عَنِ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ.","","باب لِيُبَلِّغِ الْعِلْمَ الشَّاهِدُ الْغَائِبَ","",""
38.0,1,3.0,38.0,"The sin of a person who tells a lie against the Prophet (ﷺ)","","","باب إِثْمِ مَنْ كَذَبَ عَلَى النَّبِيِّ صلى الله عليه وسلم","",""
39.0,1,3.0,39.0,"The writing of knowledge","","","باب كِتَابَةِ الْعِلْمِ","",""
40.0,1,3.0,40.0,"The knowledge and its teaching and preaching at night","","","باب الْعِلْمِ وَالْعِظَةِ بِاللَّيْلِ","",""
41.0,1,3.0,41.0,"To speak about (religious) knowledge at night","","","باب السَّمَرِ بِالْعِلْمِ","",""
42.0,1,3.0,42.0,"(What is said regarding) the memorization of (religious) knowledge","","","باب حِفْظِ الْعِلْمِ","",""
43.0,1,3.0,43.0,"To be quiet (and listen) to religious learned men","","","باب الإِنْصَاتِ لِلْعُلَمَاءِ","",""
44.0,1,3.0,44.0,"When a religious learned man is asked, ""Who is the most learned person."" it is better for him to attribute or entrust absolute knowledge to Allah 'Azza wa Jall and to say. ""Allah is the Most Learned (than anybody else)""","","","باب مَا يُسْتَحَبُّ لِلْعَالِمِ إِذَا سُئِلَ أَىُّ النَّاسِ أَعْلَمُ فَيَكِلُ الْعِلْمَ إِلَى اللَّهِ","",""
45.0,1,3.0,45.0,"Whosoever, while standing, asked a religious learned man who was sitting (on a pulpit or a similar thing, about something)","","","باب مَنْ سَأَلَ وَهْوَ قَائِمٌ عَالِمًا جَالِسًا","",""
46.0,1,3.0,46.0,"To ask about a religious matter and to give a religious verdict (at Mina during Hajj) while doing the Rami of Jimar (throwing of pebbles at the Jimar in Mina during Hajj)","","","باب السُّؤَالِ وَالْفُتْيَا عِنْدَ رَمْىِ الْجِمَارِ","",""
47.0,1,3.0,47.0,"The Statement of Allah Ta'ala: ""And of knowledge you (mankind) have been given only a little""","","","بَابُ قَوْلِ اللَّهِ تَعَالَى: {وَمَا أُوتِيتُمْ مِنَ الْعِلْمِ إِلاَّ قَلِيلاً}","",""
48.0,1,3.0,48.0,"Whosoever left some optional things simply for the fear that some people may not be able to understand them and may fall into something more difficult","","","بَابُ مَنْ تَرَكَ بَعْضَ الاِخْتِيَارِ مَخَافَةَ أَنْ يَقْصُرَ فَهْمُ بَعْضِ النَّاسِ عَنْهُ فَيَقَعُوا فِي أَشَدَّ مِنْهُ","",""
49.0,1,3.0,49.0,"Whoever selected some people to teach them (religious) knowledge preferring them over others for fear that the others may not understand it","وَقَالَ عَلِيٌّ حَدِّثُوا النَّاسَ، بِمَا يَعْرِفُونَ، أَتُحِبُّونَ أَنْ يُكَذَّبَ، اللَّهُ وَرَسُولُهُ","","باب مَنْ خَصَّ بِالْعِلْمِ قَوْمًا دُونَ قَوْمٍ كَرَاهِيَةَ أَنْ لاَ يَفْهَمُوا","",""
50.0,1,3.0,50.0,"(What is said as regards): To be shy (Al-Haya) while learning (religious) knowledge","وَقَالَ مُجَاهِدٌ لاَ يَتَعَلَّمُ الْعِلْمَ مُسْتَحْيٍ وَلاَ مُسْتَكْبِرٌ. وَقَالَتْ عَائِشَةُ نِعْمَ النِّسَاءُ نِسَاءُ الأَنْصَارِ لَمْ يَمْنَعْهُنَّ الْحَيَاءُ أَنْ يَتَفَقَّهْنَ فِي الدِّينِ. [تحفة 17996 أ].","","باب الْحَيَاءِ فِي الْعِلْمِ","",""
51.0,1,3.0,51.0,"Whosoever felt shy (to ask something) and then requested another person to ask on his behalf","","","باب مَنِ اسْتَحْيَا فَأَمَرَ غَيْرَهُ بِالسُّؤَالِ","",""
52.0,1,3.0,52.0,"Teaching religious knowledge and giving religious verdicts in a masjid","","","باب ذِكْرِ الْعِلْمِ وَالْفُتْيَا فِي الْمَسْجِدِ","",""
53.0,1,3.0,53.0,"Whosoever answered the questioner more than what was asked","","","باب مَنْ أَجَابَ السَّائِلَ بِأَكْثَرَ مِمَّا سَأَلَهُ","",""
1.0,1,4.0,1.0,"What has been revealed regarding ablution?","وَقَوْلِ اللَّهِ تَعَالَى: {إِذَا قُمْتُمْ إِلَى الصَّلاَةِ فَاغْسِلُوا وُجُوهَكُمْ وَأَيْدِيَكُمْ إِلَى الْمَرَافِقِ وَامْسَحُوا بِرُءُوسِكُمْ وَأَرْجُلَكُمْ إِلَى الْكَعْبَيْنِ} قَالَ أَبُو عَبْدِ اللَّهِ وَبَيَّنَ النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ أَنَّ فَرْضَ الْوُضُوءِ مَرَّةً مَرَّةً، وَتَوَضَّأَ أَيْضًا مَرَّتَيْنِ وَثَلاَثًا، وَلَمْ يَزِدْ عَلَى ثَلاَثٍ، وَكَرِهَ أَهْلُ الْعِلْمِ الإِسْرَافَ فِيهِ وَأَنْ يُجَاوِزُوا فِعْلَ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ.","","بَابُ مَا جَاءَ فِي الْوُضُوءِ","",""
2.0,1,4.0,2.0,"CHAPTER. No Salat (prayer) is accepted without ablution (i.e, to remove, the small Hadith by ablution or the big Hadith by taking a bath)","","","باب لاَ تُقْبَلُ صَلاَةٌ بِغَيْرِ طُهُورٍ","",""
3.0,1,4.0,3.0,"CHAPTER. The Superiority of ablution. And Al-Ghurr-ul-Muhajjalun (the parts of the body of the Muslims washed in ablution will shine on the Day of Ressurrection and the angels will call them by that name) from the traces of ablution","","","باب فَضْلِ الْوُضُوءِ، وَالْغُرُّ الْمُحَجَّلُونَ مِنْ آثَارِ الْوُضُوءِ","",""
4.0,1,4.0,4.0,"One should not repeat ablution if in doubt unless and until he is convinced (that he has lost his ablution by having Hadath)","","","باب لاَ يَتَوَضَّأُ مِنَ الشَّكِّ حَتَّى يَسْتَيْقِنَ","",""
5.0,1,4.0,5.0,"To perform a light ablution","","","باب التَّخْفِيفِ فِي الْوُضُوءِ","",""
6.0,1,4.0,6.0,"The completion (or perfection) of ablution (one should wash all the parts perfectly)","وَقَالَ ابْنُ عُمَرَ إِسْبَاغُ الْوُضُوءِ الإِنْقَاءُ.","","باب إِسْبَاغِ الْوُضُوءِ","",""
